state	OR	ORplusSister
427300000	1982.959396	1857.768496
427350000	1986.338379	1842.298131
427400000	1988.626587	1848.836379
427450000	1990.396687	1845.000591
427500000	1986.057672	1842.685402
427550000	1988.387122	1862.204159
427600000	1989.980349	1854.198503
427650000	1987.073448	1811.025553
427700000	1983.120747	1828.814431
427750000	1987.015523	1848.882235
427800000	1986.436031	1836.356045
427850000	1983.857169	1869.715974
427900000	1986.160347	1874.714183
427950000	1988.169053	1825.845648
428000000	1984.237906	1862.473972
428050000	1981.444317	1802.665813
428100000	1987.639737	1809.066865
428150000	1993.805565	1862.077169
428200000	1992.095938	1823.682568
428250000	1990.651718	1836.695834
428300000	1983.705636	1829.372230
428350000	1982.713937	1836.691777
428400000	1987.034070	1821.934205
428450000	1989.378899	1842.773801
428500000	1992.903942	1887.195604
428550000	1987.402515	1854.084964
428600000	1996.489440	1867.502327
428650000	1993.234862	1855.697237
428700000	1997.312181	1874.638389
428750000	1993.017506	1874.076373
428800000	1987.330350	1791.471046
428850000	1989.675308	1808.460755
428900000	1984.929155	1804.587511
428950000	1987.039250	1818.247822
429000000	1986.605152	1767.350320
429050000	1987.137594	1809.904798
429100000	1994.453357	1795.883967
429150000	1995.567165	1850.108449
429200000	1994.747664	1853.852474
429250000	1978.476928	1777.488912
429300000	1977.341975	1775.014470
429350000	1981.709593	1780.178588
429400000	1977.653243	1794.128127
429450000	1979.611329	1750.339189
429500000	1978.443796	1755.483361
429550000	1980.831391	1812.729421
429600000	1984.144902	1776.150442
429650000	1985.876813	1776.398342
429700000	1992.069822	1828.559795
429750000	1987.408439	1819.563142
429800000	1990.893098	1821.781191
429850000	1991.459851	1823.414777
429900000	1984.705420	1851.951781
429950000	1972.978856	1821.432110
430000000	1981.634441	1839.337670
430050000	1987.994787	1861.554944
430100000	1986.333419	1848.934477
430150000	1988.683096	1854.309838
430200000	1981.579294	1845.679155
430250000	1982.112215	1841.405493
430300000	1974.305430	1854.423476
430350000	1977.875554	1889.772620
430400000	1978.694013	1871.728365
430450000	1977.904818	1873.146467
430500000	1991.019676	1899.802978
430550000	1994.153261	1890.153066
430600000	1991.313213	1878.933499
430650000	1990.061632	1879.006145
430700000	1990.681722	1876.248350
430750000	1991.869884	1875.724202
430800000	1990.132644	1891.059454
430850000	1987.559773	1872.375087
430900000	1985.589027	1850.347038
430950000	1992.305988	1880.498180
431000000	1987.632254	1859.016268
431050000	1986.199857	1852.215709
431100000	1986.447447	1863.365004
431150000	1991.065163	1837.294732
431200000	1990.390122	1840.506368
431250000	1982.656647	1823.125876
431300000	1978.103087	1822.719708
431350000	1974.839877	1809.485893
431400000	1979.401681	1798.466153
431450000	1984.337064	1820.474210
431500000	1985.340854	1818.941715
431550000	1984.251534	1809.502971
431600000	1984.379081	1801.869086
431650000	1985.875404	1863.198443
431700000	1986.783067	1864.447591
431750000	1990.730891	1872.875330
431800000	1993.271553	1877.195100
431850000	1991.591785	1856.832809
431900000	1983.096155	1830.078002
431950000	1981.167962	1851.676190
432000000	1984.798828	1838.911731
432050000	1984.315081	1858.026406
432100000	1984.110538	1855.492035
432150000	1988.230595	1869.058076
432200000	1984.858710	1874.495357
432250000	1985.667187	1854.390030
432300000	1989.743242	1872.678384
432350000	1988.161832	1846.126707
432400000	1985.614825	1824.622232
432450000	1989.929314	1817.164565
432500000	1990.229204	1824.673368
432550000	1985.096847	1836.171866
432600000	1981.794031	1839.664199
432650000	1988.887369	1830.704889
432700000	1986.474522	1803.758595
432750000	1988.785914	1840.606698
432800000	1988.649674	1850.114285
432850000	1990.968326	1860.846734
432900000	1989.427292	1855.502354
432950000	1994.605160	1867.940228
433000000	1996.975577	1876.803230
433050000	1998.010885	1882.931910
433100000	1995.463981	1841.240500
433150000	1994.398897	1866.016691
433200000	1992.948910	1877.799192
433250000	1994.345886	1865.753662
433300000	1991.839235	1858.917257
433350000	1990.084985	1839.809390
433400000	1994.081968	1879.546702
433450000	1989.928681	1859.669947
433500000	1991.999610	1858.970528
433550000	1990.150888	1866.511780
433600000	1988.182720	1852.009721
433650000	1996.742519	1856.653132
433700000	1995.356531	1859.117294
433750000	1998.723046	1894.603582
433800000	1991.041204	1838.289754
433850000	1996.023350	1858.339759
433900000	1994.913842	1849.639992
433950000	1988.459242	1849.896724
434000000	1990.004562	1850.819338
434050000	1994.698272	1873.391496
434100000	1997.097961	1874.827857
434150000	1994.944037	1839.631748
434200000	1988.374651	1801.613091
434250000	1989.536172	1823.484156
434300000	1994.254512	1873.083904
434350000	1996.020115	1859.714174
434400000	1992.227343	1860.564116
434450000	1991.719755	1871.923746
434500000	1994.405276	1861.604346
434550000	1996.400356	1855.398983
434600000	1996.888091	1856.669149
434650000	1993.788032	1845.058013
434700000	1996.003739	1871.074309
434750000	1990.621024	1828.788513
434800000	1994.705351	1834.723560
434850000	1995.628807	1856.777838
434900000	1996.734827	1869.349352
434950000	2000.752015	1862.044201
435000000	2001.343120	1879.321178
435050000	1999.873591	1891.405423
435100000	1996.981375	1891.594420
435150000	1992.583175	1883.983046
435200000	1991.557551	1873.708524
435250000	1992.166998	1865.609663
435300000	1992.581600	1849.153593
435350000	1990.440226	1868.434143
435400000	1991.280815	1856.980937
435450000	1996.461003	1861.926018
435500000	1995.680125	1871.929802
435550000	1989.930520	1843.763841
435600000	1985.882724	1830.376884
435650000	1986.887887	1826.708379
435700000	1991.650627	1856.374194
435750000	1984.138749	1815.974749
435800000	1985.949167	1825.569153
435850000	1983.166476	1802.619518
435900000	1988.959197	1848.014530
435950000	1988.510894	1857.651979
436000000	1981.720107	1809.017927
436050000	1984.106324	1822.335173
436100000	1987.690321	1893.842509
436150000	1988.759957	1838.426152
436200000	1987.877253	1836.742356
436250000	1986.845532	1854.266593
436300000	1987.804917	1869.443542
436350000	1992.706592	1865.323973
436400000	1993.051024	1852.630443
436450000	1988.208718	1856.781591
436500000	1988.329585	1843.273698
436550000	1992.946013	1840.676143
436600000	1991.857575	1861.398778
436650000	1989.178363	1850.168876
436700000	1990.485493	1845.749018
436750000	1985.449294	1853.382585
436800000	1984.498876	1868.832688
436850000	1988.776990	1853.357221
436900000	1996.138486	1865.691841
436950000	1992.750053	1861.676873
437000000	1989.861437	1845.610391
437050000	1989.629658	1834.734869
437100000	1988.913710	1858.809582
437150000	1991.689273	1857.333698
437200000	1993.742546	1873.725722
437250000	1996.800901	1871.373331
437300000	1992.649490	1836.546232
437350000	1995.266739	1856.876187
437400000	1993.046631	1865.027262
437450000	1994.050348	1867.419565
437500000	1989.650467	1867.934543
437550000	1988.076977	1866.362099
437600000	1991.660682	1871.332522
437650000	1998.053203	1877.876088
437700000	1997.113779	1873.075653
437750000	1990.726056	1883.222340
437800000	1992.980220	1872.375966
437850000	1993.796284	1874.399834
437900000	1996.190031	1875.805978
437950000	1993.276242	1864.249426
438000000	1995.907053	1887.181035
438050000	1994.948664	1862.416356
438100000	1991.775054	1868.941624
438150000	1993.823836	1843.266846
438200000	1988.502100	1838.464545
438250000	1988.477893	1853.415112
438300000	1990.465330	1840.807992
438350000	1993.529689	1854.258024
438400000	1994.026186	1885.496517
438450000	1995.291456	1887.070050
438500000	1993.312731	1871.495580
438550000	1986.843773	1868.401900
438600000	1989.284360	1869.456417
438650000	1990.985011	1855.372278
438700000	1982.591988	1826.378023
438750000	1981.523426	1837.476150
438800000	1974.650753	1835.885274
438850000	1974.720988	1830.342772
438900000	1974.293126	1789.904770
438950000	1978.480298	1792.591726
439000000	1978.146244	1800.838236
439050000	1982.117144	1848.892797
439100000	1986.234488	1854.994049
439150000	1990.677763	1842.713413
439200000	1988.577382	1847.231960
439250000	1985.822742	1851.871213
439300000	1984.601243	1859.258897
439350000	1985.218150	1852.375084
439400000	1983.792431	1835.156217
439450000	1991.061010	1872.714506
439500000	1988.496493	1873.647641
439550000	1984.898247	1847.881794
439600000	1977.266453	1821.315134
439650000	1977.988074	1815.487802
439700000	1979.151103	1784.981039
439750000	1980.392457	1854.532202
439800000	1982.041892	1830.606736
439850000	1988.103421	1851.066478
439900000	1984.413589	1846.275698
439950000	1981.197341	1859.511913
440000000	1986.819795	1834.915169
440050000	1981.168640	1814.282327
440100000	1988.967382	1868.263246
440150000	1991.142402	1871.617273
440200000	1993.450177	1871.559337
440250000	1990.028272	1830.611840
440300000	1988.908448	1855.150622
440350000	1978.518831	1849.776162
440400000	1984.009383	1826.492193
440450000	1984.006050	1799.951599
440500000	1990.509247	1791.697955
440550000	1988.748014	1767.318680
440600000	1990.316672	1827.830666
440650000	1989.538195	1834.218841
440700000	1993.182234	1832.534766
440750000	1994.839383	1852.707333
440800000	1990.465299	1811.111698
440850000	1994.542171	1801.985858
440900000	1992.369296	1800.798020
440950000	1986.119803	1784.379948
441000000	1983.480112	1819.055966
441050000	1988.518701	1836.057501
441100000	1990.808146	1826.562565
441150000	1991.533412	1856.311522
441200000	1987.291155	1825.616780
441250000	1989.360705	1857.837067
441300000	1992.781518	1857.135377
441350000	1986.164414	1832.386138
441400000	1988.391743	1852.710935
441450000	1994.145965	1886.373702
441500000	1987.761333	1856.184144
441550000	1988.443295	1844.850397
441600000	1986.144744	1867.572123
441650000	1987.061001	1843.128249
441700000	1990.381232	1870.965215
441750000	1989.266628	1858.998479
441800000	1987.608315	1854.651332
441850000	1978.852916	1862.303574
441900000	1981.919517	1843.734336
441950000	1980.156395	1810.815274
442000000	1981.400648	1795.211478
442050000	1980.274006	1783.876397
442100000	1978.028329	1815.645165
442150000	1983.918640	1841.656282
442200000	1979.266990	1823.599819
442250000	1968.578067	1775.273468
442300000	1978.677622	1793.586530
442350000	1983.489140	1821.941689
442400000	1986.511983	1842.702452
442450000	1986.975813	1857.968061
442500000	1988.369903	1826.833638
442550000	1989.688828	1829.756037
442600000	1987.331762	1849.878230
442650000	1989.574191	1866.423669
442700000	1982.013805	1841.521345
442750000	1985.299283	1849.156522
442800000	1982.743285	1842.961607
442850000	1987.180994	1859.357409
442900000	1985.177422	1811.028596
442950000	1986.665773	1818.166080
443000000	1987.407422	1846.425673
443050000	1987.133697	1820.546224
443100000	1983.064709	1807.693963
443150000	1987.675245	1854.020013
443200000	1990.656980	1894.768388
443250000	1989.668145	1823.851585
443300000	1990.797260	1826.335811
443350000	1989.905447	1798.945341
443400000	1989.733868	1792.057193
443450000	1985.831109	1794.978946
443500000	1988.423868	1815.968365
443550000	1985.710254	1800.513681
443600000	1978.569001	1780.338010
443650000	1981.398044	1794.455743
443700000	1982.552203	1828.473418
443750000	1988.313078	1842.650286
443800000	1992.824799	1847.812416
443850000	1987.094857	1848.014454
443900000	1986.321451	1860.007577
443950000	1989.369654	1837.725001
444000000	1984.608971	1823.274871
444050000	1989.024664	1839.863333
444100000	1982.879385	1797.491280
444150000	1991.413987	1831.993682
444200000	1990.236156	1807.659214
444250000	1988.270257	1811.336125
444300000	1989.117211	1825.165223
444350000	1979.595540	1838.424146
444400000	1986.686243	1821.297090
444450000	1993.780799	1888.655144
444500000	1990.931556	1866.223779
444550000	1990.342624	1835.751565
444600000	1989.374878	1846.999337
444650000	1991.209470	1852.437747
444700000	1989.969305	1841.009445
444750000	1991.320341	1845.813602
444800000	1984.778104	1871.066911
444850000	1987.395978	1883.617391
444900000	1987.630722	1863.394074
444950000	1982.307669	1838.714181
445000000	1981.402894	1835.457407
445050000	1976.817347	1793.668081
445100000	1977.945632	1756.105444
445150000	1981.371534	1806.715281
445200000	1985.923458	1834.376761
445250000	1981.130453	1793.556438
445300000	1987.595412	1835.976375
445350000	1984.874826	1856.032256
445400000	1970.890531	1837.873378
445450000	1965.057326	1818.862362
445500000	1981.982403	1848.178134
445550000	1986.831884	1830.324052
445600000	1988.377083	1835.904403
445650000	1990.230962	1873.229126
445700000	1987.028441	1841.053408
445750000	1988.514553	1855.054151
445800000	1975.818634	1824.386120
445850000	1982.513565	1840.319341
445900000	1984.878725	1838.105146
445950000	1976.214088	1835.539014
446000000	1971.435025	1820.238046
446050000	1976.454432	1809.557628
446100000	1975.509584	1824.330733
446150000	1983.178006	1811.574010
446200000	1990.641013	1827.321844
446250000	1992.674239	1857.535189
446300000	1991.695603	1884.692972
446350000	1994.273859	1884.519599
446400000	1986.870966	1889.715368
446450000	1989.670271	1885.005484
446500000	1991.526406	1902.045965
446550000	1990.409576	1905.671056
446600000	1986.255987	1895.902857
446650000	1990.094232	1894.357431
446700000	1985.911440	1875.305387
446750000	1984.001700	1870.196403
446800000	1987.741685	1806.281504
446850000	1979.584546	1752.983557
446900000	1968.588809	1810.698491
446950000	1973.387419	1815.898435
447000000	1974.696326	1806.364307
447050000	1986.064349	1860.699354
447100000	1986.808429	1865.558690
447150000	1978.779559	1831.007827
447200000	1983.839931	1820.135655
447250000	1991.229673	1846.072323
447300000	1989.988211	1811.842254
447350000	1993.629276	1831.038248
447400000	1994.299677	1845.045757
447450000	1990.626416	1860.038091
447500000	1987.864412	1842.725646
447550000	1990.332586	1862.651169
447600000	1990.207234	1827.750177
447650000	1989.367441	1825.717992
447700000	1983.399630	1793.799914
447750000	1977.331233	1808.086734
447800000	1977.143132	1811.818162
447850000	1983.945413	1808.838599
447900000	1986.525885	1839.593056
447950000	1975.375623	1832.532115
448000000	1979.353826	1867.166695
448050000	1992.118297	1857.624205
448100000	1989.934258	1849.284798
448150000	1982.453388	1857.758148
448200000	1987.881907	1853.522949
448250000	1984.352059	1837.767787
448300000	1986.251750	1842.637971
448350000	1990.921955	1877.817496
448400000	1989.559123	1871.912836
448450000	1983.286795	1859.793739
448500000	1984.064108	1862.019950
448550000	1986.880594	1864.893613
448600000	1983.681733	1868.381587
448650000	1987.047768	1851.639597
448700000	1991.478002	1875.181533
448750000	1993.080255	1890.091240
448800000	1994.319293	1879.496369
448850000	1994.590837	1877.812272
448900000	1992.795014	1882.653415
448950000	1997.492148	1888.458955
449000000	1994.042049	1889.609273
449050000	1994.329930	1884.924989
449100000	1995.805139	1901.188411
449150000	1997.414297	1900.586653
449200000	1994.550827	1892.783149
449250000	1997.157933	1900.367327
449300000	1995.376167	1901.411242
449350000	1993.839754	1890.535053
449400000	1991.930844	1880.931670
449450000	1990.618832	1870.284569
449500000	1989.193812	1857.958071
449550000	1991.044117	1874.844857
449600000	1989.141922	1856.389647
449650000	1988.560983	1885.169704
449700000	1989.023563	1858.370619
449750000	1980.367114	1822.687030
449800000	1985.271119	1836.101640
449850000	1985.452188	1816.504666
449900000	1984.088454	1807.337547
449950000	1986.147728	1881.907011
450000000	1989.765513	1870.501044
450050000	1994.781363	1876.384193
450100000	1997.246874	1859.367305
450150000	1993.642664	1856.931175
450200000	1981.858648	1841.028989
450250000	1983.395010	1798.346153
450300000	1987.649294	1815.753283
450350000	1989.566726	1826.894846
450400000	1987.028953	1846.019235
450450000	1982.943569	1798.524023
450500000	1982.031516	1853.789739
450550000	1981.189782	1856.537832
450600000	1985.131086	1818.592746
450650000	1985.814690	1793.850638
450700000	1982.972666	1819.061674
450750000	1988.248232	1850.818302
450800000	1988.513103	1871.305253
450850000	1988.095270	1864.766514
450900000	1986.985194	1854.177873
450950000	1989.549250	1862.157212
451000000	1989.641923	1868.639208
451050000	1994.557018	1889.813980
451100000	1991.365159	1861.929469
451150000	1990.597045	1871.869050
451200000	1992.590318	1864.540941
451250000	1990.932187	1874.948831
451300000	1990.500283	1873.070030
451350000	1987.121081	1868.957402
451400000	1988.292775	1860.002470
451450000	1985.708991	1867.990745
451500000	1986.915097	1872.777648
451550000	1985.685243	1854.980847
451600000	1984.772025	1842.345900
451650000	1983.309086	1835.079826
451700000	1981.518658	1737.871091
451750000	1975.914938	1744.702794
451800000	1976.438138	1816.097582
451850000	1972.806261	1778.402691
451900000	1983.274202	1829.387616
451950000	1981.845442	1831.654538
452000000	1982.360959	1793.571991
452050000	1975.160938	1766.083162
452100000	1980.730001	1823.898636
452150000	1975.540502	1804.358961
452200000	1982.050781	1832.369293
452250000	1984.430221	1850.859963
452300000	1988.719919	1855.293760
452350000	1980.262207	1827.398288
452400000	1982.654031	1785.800053
452450000	1986.406463	1827.881901
452500000	1988.127126	1837.547632
452550000	1989.749646	1834.457522
452600000	1985.324581	1831.022159
452650000	1981.583721	1849.245748
452700000	1983.204859	1833.933850
452750000	1978.744858	1825.669328
452800000	1975.439177	1755.255529
452850000	1987.043626	1840.585032
452900000	1986.930219	1839.881204
452950000	1984.852668	1850.923974
453000000	1984.903738	1832.519669
453050000	1982.344321	1823.943720
453100000	1980.921824	1844.619357
453150000	1976.857889	1825.417070
453200000	1979.888131	1859.551771
453250000	1983.092498	1848.855150
453300000	1987.838678	1834.163690
453350000	1976.670803	1793.182842
453400000	1978.463389	1790.678067
453450000	1974.612711	1812.732873
453500000	1982.711584	1839.790891
453550000	1990.837359	1853.760203
453600000	1989.960679	1858.987784
453650000	1993.049396	1869.896061
453700000	1993.090350	1882.602952
453750000	1986.650613	1870.299059
453800000	1985.269282	1874.032730
453850000	1981.805283	1834.592537
453900000	1989.347325	1867.818906
453950000	1987.399618	1853.690239
454000000	1987.127974	1857.441786
454050000	1986.869489	1843.773609
454100000	1989.842785	1861.808487
454150000	1991.876707	1834.119154
454200000	1985.559415	1872.128042
454250000	1990.903033	1861.670184
454300000	1980.804454	1803.656325
454350000	1984.144912	1812.023099
454400000	1978.545473	1804.942091
454450000	1975.411796	1780.427177
454500000	1972.486471	1786.042690
454550000	1980.465367	1812.558500
454600000	1984.230537	1834.423592
454650000	1988.648023	1865.729044
454700000	1980.918202	1827.944555
454750000	1980.927790	1833.138258
454800000	1979.608162	1822.907758
454850000	1986.918515	1819.408139
454900000	1983.462059	1804.508367
454950000	1983.729654	1824.713718
455000000	1980.688779	1772.281657
455050000	1989.559955	1798.009694
455100000	1983.743235	1791.061141
455150000	1983.147349	1803.845759
455200000	1984.527352	1818.934004
455250000	1990.113680	1819.149358
455300000	1990.091574	1836.791073
455350000	1985.084421	1825.830449
455400000	1988.948577	1792.206001
455450000	1980.197545	1780.350276
455500000	1983.457810	1830.036917
455550000	1975.896693	1842.216604
455600000	1979.303007	1839.979729
455650000	1981.479860	1824.146981
455700000	1978.851835	1837.030734
455750000	1982.447172	1857.107344
455800000	1983.230649	1875.293008
455850000	1984.067850	1885.635794
455900000	1986.033765	1868.583966
455950000	1989.825732	1872.695533
456000000	1987.475628	1875.280885
456050000	1990.739051	1872.258764
456100000	1987.039288	1859.630550
456150000	1985.120833	1853.663132
456200000	1988.805559	1852.327911
456250000	1986.828456	1872.894141
456300000	1987.162987	1871.453559
456350000	1984.442897	1863.261370
456400000	1984.984824	1871.075854
456450000	1985.823078	1861.022867
456500000	1976.305004	1837.817643
456550000	1977.288914	1839.225439
456600000	1982.046114	1825.342171
456650000	1979.728499	1811.255931
456700000	1975.024891	1822.879047
456750000	1977.309873	1856.674023
456800000	1973.814685	1836.709654
456850000	1977.492062	1827.138024
456900000	1986.090452	1843.537468
456950000	1982.407405	1853.875260
457000000	1982.509895	1828.889582
457050000	1988.777014	1840.196035
457100000	1989.894922	1865.018874
457150000	1988.600400	1873.604682
457200000	1983.793376	1848.751763
457250000	1984.410019	1839.271969
457300000	1991.169636	1831.721518
457350000	1990.345481	1826.972736
457400000	1988.035085	1825.409170
457450000	1977.588130	1821.274493
457500000	1974.334672	1791.885746
457550000	1974.183249	1795.598625
457600000	1974.688050	1770.098331
457650000	1972.439567	1766.738936
457700000	1980.561496	1816.022097
457750000	1981.250413	1802.249553
457800000	1979.496066	1805.815394
457850000	1977.117515	1762.756362
457900000	1980.195126	1840.423411
457950000	1976.254036	1857.334400
458000000	1978.246024	1835.829544
458050000	1978.650562	1859.230184
458100000	1985.616477	1868.415916
458150000	1989.368046	1889.501461
458200000	1987.795053	1857.048844
458250000	1985.502793	1835.775196
458300000	1986.351765	1810.748502
458350000	1982.904914	1795.369495
458400000	1992.210908	1813.780208
458450000	1988.884409	1823.971536
458500000	1987.505188	1868.951338
458550000	1976.640221	1860.768151
458600000	1981.102145	1848.051778
458650000	1973.453709	1819.801942
458700000	1978.916587	1851.559768
458750000	1983.762627	1842.350541
458800000	1980.415014	1854.710273
458850000	1980.908934	1844.301432
458900000	1980.784129	1818.044946
458950000	1983.751353	1837.119016
459000000	1979.118243	1841.782008
459050000	1975.707658	1818.233777
459100000	1980.376804	1833.620910
459150000	1976.112810	1843.723301
459200000	1985.715650	1884.961025
459250000	1982.019075	1854.751327
459300000	1987.457913	1856.195062
459350000	1982.459951	1854.909730
459400000	1983.364968	1872.082620
459450000	1977.761512	1846.860284
459500000	1985.745479	1859.947140
459550000	1983.003023	1863.888749
459600000	1980.175902	1881.339634
459650000	1985.703159	1865.236279
459700000	1982.991269	1880.342202
459750000	1984.268022	1864.965784
459800000	1983.940600	1886.265293
459850000	1991.532058	1880.303368
459900000	1987.443875	1869.508346
459950000	1990.433068	1872.080026
460000000	1991.073774	1871.444641
460050000	1988.856832	1871.302823
460100000	1988.191937	1852.586853
460150000	1979.736713	1813.929138
460200000	1977.275926	1795.783427
460250000	1984.379734	1827.946293
460300000	1977.370236	1834.026583
460350000	1978.922513	1849.689069
460400000	1982.814738	1838.391343
460450000	1986.234373	1827.185617
460500000	1982.137424	1838.716764
460550000	1974.249170	1812.105651
460600000	1966.064612	1752.572323
460650000	1972.969294	1794.308114
460700000	1976.894179	1840.378120
460750000	1973.804054	1826.952631
460800000	1975.182959	1806.462808
460850000	1975.698905	1793.783898
460900000	1979.048321	1789.961223
460950000	1971.153674	1834.177965
461000000	1968.269516	1822.805301
461050000	1973.208661	1836.913977
461100000	1974.855957	1812.730904
461150000	1972.507303	1808.665057
461200000	1977.695176	1860.735789
461250000	1976.362648	1865.007543
461300000	1980.340228	1850.122237
461350000	1977.815678	1852.465529
461400000	1984.211878	1851.023704
461450000	1981.407791	1826.486104
461500000	1987.158227	1862.637118
461550000	1990.490086	1856.976933
461600000	1990.948943	1846.273464
461650000	1984.814659	1834.008654
461700000	1982.952352	1798.388647
461750000	1980.724617	1826.688971
461800000	1977.345673	1767.242300
461850000	1972.798584	1802.413555
461900000	1973.043372	1786.090646
461950000	1975.105613	1782.767482
462000000	1976.444208	1825.932980
462050000	1969.943323	1805.652207
462100000	1973.339904	1819.382032
462150000	1962.562636	1792.033550
462200000	1964.978358	1800.578456
462250000	1979.110693	1815.491144
462300000	1971.372076	1825.158326
462350000	1978.865194	1819.977541
462400000	1981.681660	1847.688121
462450000	1981.952870	1782.146335
462500000	1983.854281	1818.657712
462550000	1979.539671	1824.411212
462600000	1979.289674	1841.952029
462650000	1983.150440	1857.262222
462700000	1986.380881	1843.458090
462750000	1983.328581	1856.294922
462800000	1981.774403	1831.995222
462850000	1990.466693	1854.475565
462900000	1986.076868	1866.474664
462950000	1986.427286	1821.983287
463000000	1988.143046	1838.642812
463050000	1989.050776	1866.923190
463100000	1980.815612	1823.121230
463150000	1986.325464	1850.616402
463200000	1997.002407	1885.444464
463250000	1992.596584	1864.154200
463300000	1994.335536	1889.094235
463350000	1996.174112	1886.862701
463400000	1998.162765	1877.607965
463450000	1994.604807	1876.602774
463500000	1992.736755	1877.542714
463550000	1989.750171	1818.523472
463600000	1991.627429	1850.757146
463650000	1991.599144	1835.972494
463700000	1986.055092	1765.062930
463750000	1980.823160	1755.779281
463800000	1984.153919	1793.592462
463850000	1990.306085	1804.971499
463900000	1983.994655	1813.329402
463950000	1975.423170	1792.469078
464000000	1973.855077	1812.210990
464050000	1979.529413	1801.275439
464100000	1979.935080	1830.467945
464150000	1979.106300	1836.830875
464200000	1991.948399	1840.067518
464250000	1987.773136	1856.483582
464300000	1988.161320	1856.839815
464350000	1979.348710	1853.821506
464400000	1981.750620	1807.643707
464450000	1983.911724	1789.485741
464500000	1985.146220	1811.609226
464550000	1988.429463	1851.687733
464600000	1990.623094	1884.448554
464650000	1990.995137	1894.313108
464700000	1993.562960	1889.293082
464750000	1991.282976	1870.534745
464800000	1993.959086	1880.796473
464850000	1993.221198	1890.292458
464900000	1994.275589	1888.017132
464950000	1995.661730	1891.063616
465000000	1993.227201	1884.414037
465050000	1992.633397	1882.256811
465100000	1989.638269	1878.138611
465150000	1991.167373	1883.318216
465200000	1990.320105	1880.425536
465250000	1994.693636	1905.031701
465300000	1993.533215	1892.343693
465350000	1992.587190	1886.937460
465400000	1992.123765	1887.931546
465450000	1992.503502	1889.583579
465500000	1991.908175	1890.222807
465550000	1985.222099	1886.581347
465600000	1986.489795	1888.147925
465650000	1989.265826	1875.508370
465700000	1990.580428	1865.597826
465750000	1994.409779	1883.986310
465800000	1990.767325	1859.310498
465850000	1992.902836	1875.091626
465900000	1990.106174	1879.534693
465950000	1994.519218	1887.780630
466000000	1984.478317	1876.181909
466050000	1984.038748	1868.151429
466100000	1985.522474	1877.547961
466150000	1987.382741	1889.067135
466200000	1990.028613	1881.265066
466250000	1988.253361	1898.913404
466300000	1988.859406	1855.237965
466350000	1984.289887	1860.277864
466400000	1982.640229	1857.800797
466450000	1986.978261	1863.073934
466500000	1995.555326	1857.192316
466550000	1993.379147	1865.493533
466600000	1989.291307	1854.400137
466650000	1982.830693	1871.742621
466700000	1989.139856	1889.369068
466750000	1989.493336	1887.918256
466800000	1984.907038	1885.627136
466850000	1988.592279	1884.512284
466900000	1992.694371	1886.807386
466950000	1992.130885	1901.511464
467000000	1990.591592	1888.665979
467050000	1991.380175	1892.984875
467100000	1992.489018	1898.820414
467150000	1994.139200	1883.001097
467200000	1993.401615	1888.332987
467250000	1994.234778	1888.971162
467300000	1987.442491	1879.973124
467350000	1985.789186	1886.500277
467400000	1982.498591	1895.689057
467450000	1990.494221	1908.132375
467500000	1990.378468	1896.431827
467550000	1987.511333	1892.431015
467600000	1991.893155	1890.857268
467650000	1983.872633	1890.341930
467700000	1985.846941	1888.922898
467750000	1989.917315	1890.635108
467800000	1994.641914	1880.126809
467850000	1988.645433	1883.727873
467900000	1989.761180	1869.123050
467950000	1986.339040	1873.668450
468000000	1991.499194	1875.817682
468050000	1992.581291	1886.651894
468100000	1987.893397	1874.648022
468150000	1983.661992	1852.222812
468200000	1992.420780	1871.889758
468250000	1993.525282	1854.917203
468300000	1992.839108	1870.558646
468350000	1986.680768	1860.857880
468400000	1990.826208	1849.086613
468450000	1987.527756	1868.183439
468500000	1988.497757	1860.868769
468550000	1988.329142	1857.924260
468600000	1986.808224	1858.679597
468650000	1988.133528	1857.279746
468700000	1990.033245	1869.921073
468750000	1987.732359	1897.383782
468800000	1976.171145	1857.284790
468850000	1973.653275	1859.915395
468900000	1979.185908	1859.278288
468950000	1983.558613	1875.564139
469000000	1983.675311	1863.795374
469050000	1984.420426	1866.413026
469100000	1986.144459	1857.540684
469150000	1986.221015	1872.986778
469200000	1978.644179	1853.461281
469250000	1982.267822	1846.749935
469300000	1972.843249	1825.929387
469350000	1980.640067	1859.225952
469400000	1980.661494	1858.968901
469450000	1985.687987	1871.576033
469500000	1987.537444	1863.644654
469550000	1984.649291	1837.522899
469600000	1993.926488	1880.665893
469650000	1992.383176	1870.374687
469700000	1991.053138	1855.772449
469750000	1982.671023	1820.982535
469800000	1986.435115	1835.028146
469850000	1985.952076	1829.149734
469900000	1987.303013	1845.696467
469950000	1989.723718	1844.802296
470000000	1983.023548	1796.372088
470050000	1988.741410	1806.132164
470100000	1990.687975	1810.422457
470150000	1989.865859	1790.130603
470200000	1988.184991	1773.203384
470250000	1988.811108	1777.461849
470300000	1988.891183	1811.577968
470350000	1989.584886	1822.140358
470400000	1992.159260	1860.848691
470450000	1986.574288	1849.955215
470500000	1985.081721	1856.986581
470550000	1995.307903	1872.119411
470600000	1991.893017	1841.088232
470650000	1993.905497	1843.601062
470700000	1995.762519	1865.089632
470750000	1993.523538	1864.012673
470800000	1994.160353	1888.948152
470850000	1986.256435	1853.502634
470900000	1985.667664	1859.897772
470950000	1987.687718	1862.205029
