state	LIBR16393-IndivA_XXXX_XXX_2015-11-19
37270000	14.31
37280000	5.76
37290000	11.70
37300000	6.00
37310000	4.04
37320000	15.43
37330000	5.56
37340000	4.94
37350000	3.74
37360000	3.62
37370000	3.93
37380000	2.37
37390000	9.82
37400000	27.53
37410000	14.24
37420000	2.00
37430000	3.75
37440000	4.12
37450000	1.68
37460000	11.02
37470000	6.44
37480000	2.87
37490000	11.01
37500000	1.59
37510000	4.48
37520000	3.38
37530000	5.31
37540000	4.59
37550000	2.76
37560000	5.72
37570000	5.52
37580000	1.74
37590000	3.72
37600000	10.05
37610000	6.53
37620000	6.50
37630000	1.91
37640000	2.13
37650000	2.60
37660000	1.85
37670000	5.47
37680000	2.63
37690000	4.09
37700000	7.30
37710000	3.45
37720000	3.47
37730000	2.64
37740000	3.38
37750000	2.07
37760000	2.49
37770000	5.55
37780000	11.70
37790000	4.54
37800000	5.83
37810000	7.23
37820000	2.84
37830000	2.90
37840000	5.12
37850000	9.11
37860000	5.69
37870000	6.01
37880000	3.71
37890000	9.49
37900000	2.83
37910000	2.25
37920000	2.40
37930000	4.58
37940000	3.05
37950000	7.52
37960000	1.94
37970000	2.72
37980000	1.96
37990000	2.44
38000000	4.18
38010000	7.59
38020000	3.29
38030000	3.96
38040000	3.36
38050000	3.43
38060000	6.82
38070000	2.63
38080000	8.87
38090000	3.24
38100000	3.13
38110000	2.72
38120000	3.67
38130000	2.08
38140000	5.12
38150000	6.06
38160000	5.68
38170000	2.80
38180000	5.17
38190000	2.72
38200000	9.17
38210000	4.47
38220000	3.72
38230000	2.01
38240000	3.90
38250000	5.20
38260000	5.91
38270000	2.46
38280000	2.71
38290000	3.44
38300000	7.68
38310000	8.13
38320000	2.22
38330000	2.31
38340000	4.53
38350000	4.66
38360000	4.85
38370000	1.37
38380000	1.55
38390000	2.47
38400000	9.10
38410000	2.27
38420000	4.90
38430000	9.01
38440000	3.44
38450000	4.34
38460000	2.57
38470000	10.59
38480000	4.90
38490000	5.12
38500000	4.99
38510000	2.14
38520000	2.16
38530000	10.06
38540000	10.08
38550000	2.30
38560000	9.64
38570000	4.57
38580000	8.99
38590000	5.79
38600000	9.49
38610000	27.71
38620000	13.17
38630000	7.80
38640000	35.29
38650000	21.68
38660000	6.66
38670000	19.02
38680000	3.05
38690000	1.92
38700000	8.18
38710000	5.32
38720000	22.50
38730000	4.33
38740000	27.26
38750000	25.90
38760000	10.84
38770000	29.17
38780000	7.09
38790000	2.86
38800000	2.32
38810000	7.26
38820000	4.92
38830000	6.16
38840000	2.68
38850000	2.05
38860000	3.15
38870000	5.76
38880000	3.41
38890000	2.18
38900000	3.98
38910000	4.40
38920000	20.67
38930000	1.97
38940000	4.08
38950000	4.57
38960000	10.95
38970000	9.80
38980000	1.89
38990000	6.14
39000000	4.72
39010000	4.82
39020000	6.38
39030000	5.18
39040000	3.82
39050000	2.07
39060000	2.45
39070000	13.04
39080000	9.10
39090000	3.78
39100000	7.07
39110000	4.64
39120000	5.98
39130000	9.50
39140000	3.55
39150000	3.60
39160000	7.38
39170000	3.83
39180000	2.71
39190000	8.47
39200000	7.36
39210000	3.69
39220000	1.75
39230000	5.56
39240000	10.05
39250000	1.81
39260000	2.57
39270000	16.27
39280000	4.03
39290000	7.03
39300000	5.81
39310000	5.28
39320000	4.38
39330000	5.96
39340000	9.86
39350000	7.91
39360000	2.14
39370000	3.04
39380000	4.45
39390000	1.22
39400000	11.07
39410000	5.23
39420000	3.69
39430000	3.07
39440000	2.43
39450000	2.01
39460000	4.16
39470000	3.12
39480000	1.27
39490000	2.44
39500000	5.33
39510000	2.00
39520000	2.14
39530000	4.22
39540000	2.75
39550000	2.23
39560000	2.65
39570000	1.89
39580000	11.57
39590000	5.07
39600000	9.96
39610000	5.34
39620000	3.17
39630000	1.77
39640000	2.98
39650000	6.76
39660000	7.24
39670000	4.22
39680000	6.40
39690000	3.18
39700000	1.54
39710000	2.72
39720000	9.67
39730000	16.73
39740000	1.88
39750000	7.78
39760000	17.72
39770000	13.83
39780000	5.00
39790000	6.18
39800000	1.75
39810000	3.51
39820000	2.70
39830000	4.03
39840000	3.80
39850000	13.66
39860000	3.66
39870000	11.84
39880000	4.38
39890000	7.84
39900000	1.99
39910000	13.98
39920000	9.47
39930000	3.08
39940000	5.21
39950000	3.62
39960000	2.57
39970000	1.61
39980000	8.38
39990000	1.52
40000000	3.67
40010000	2.40
40020000	9.94
40030000	2.72
40040000	4.42
40050000	5.40
40060000	3.37
40070000	5.07
40080000	11.57
40090000	6.22
40100000	3.68
40110000	6.13
40120000	3.05
40130000	3.46
40140000	4.45
40150000	6.96
40160000	12.24
40170000	6.99
40180000	9.73
40190000	3.68
40200000	5.89
40210000	3.44
40220000	7.11
40230000	1.54
40240000	4.62
40250000	2.45
40260000	3.23
40270000	2.69
40280000	3.74
40290000	8.81
40300000	1.18
40310000	4.48
40320000	2.28
40330000	2.12
40340000	2.28
40350000	4.13
40360000	2.29
40370000	4.38
40380000	9.43
40390000	6.75
40400000	3.08
40410000	2.30
40420000	3.51
40430000	3.29
40440000	17.92
40450000	27.15
40460000	5.27
40470000	7.01
40480000	9.39
40490000	8.58
40500000	6.96
40510000	18.64
40520000	15.42
40530000	14.22
40540000	13.88
40550000	8.14
40560000	22.99
40570000	12.23
40580000	42.92
40590000	25.79
40600000	11.62
40610000	2.43
40620000	3.98
40630000	2.12
40640000	1.27
40650000	4.01
40660000	2.23
40670000	2.00
40680000	2.61
40690000	4.28
40700000	4.02
40710000	3.90
40720000	1.00
40730000	1.73
40740000	5.09
40750000	5.84
40760000	2.13
40770000	11.95
40780000	3.73
40790000	3.43
40800000	5.76
40810000	2.76
40820000	1.46
40830000	5.90
40840000	3.14
40850000	4.01
40860000	21.96
40870000	7.31
40880000	2.21
40890000	8.08
40900000	4.55
40910000	2.44
40920000	4.78
40930000	2.66
40940000	4.69
40950000	2.46
40960000	4.71
40970000	1.81
40980000	16.29
40990000	7.91
41000000	4.99
41010000	11.92
41020000	2.41
41030000	5.56
41040000	10.23
41050000	15.00
41060000	4.04
41070000	7.04
41080000	3.99
41090000	5.83
41100000	4.32
41110000	3.21
41120000	2.55
41130000	2.98
41140000	2.52
41150000	5.91
41160000	6.10
41170000	6.50
41180000	4.90
41190000	5.18
41200000	3.53
41210000	2.31
41220000	2.66
41230000	6.34
41240000	1.73
41250000	1.70
41260000	2.73
41270000	2.82
41280000	2.03
41290000	14.11
41300000	6.87
41310000	2.04
41320000	6.75
41330000	3.75
41340000	1.86
41350000	3.79
41360000	6.81
41370000	4.52
41380000	2.64
41390000	3.53
41400000	6.98
41410000	1.80
41420000	4.65
41430000	2.87
41440000	5.98
41450000	13.50
41460000	3.23
41470000	10.99
41480000	6.30
41490000	6.22
41500000	3.99
41510000	2.73
41520000	15.40
41530000	13.00
41540000	9.18
41550000	6.57
41560000	8.18
41570000	9.83
41580000	10.83
41590000	4.48
41600000	5.73
41610000	1.78
41620000	1.74
41630000	9.66
41640000	6.73
41650000	6.74
41660000	10.24
41670000	12.52
41680000	5.10
41690000	9.41
41700000	11.93
41710000	13.50
41720000	1.97
41730000	5.74
41740000	3.28
41750000	19.55
41760000	2.15
41770000	3.71
41780000	1.76
41790000	8.44
41800000	8.41
41810000	3.79
41820000	6.75
41830000	4.35
41840000	8.05
41850000	2.27
41860000	3.83
41870000	15.50
41880000	10.31
41890000	4.22
41900000	12.04
41910000	12.80
41920000	17.18
41930000	11.68
41940000	4.05
41950000	16.13
41960000	1.95
41970000	20.25
41980000	1.57
41990000	12.63
42000000	32.84
42010000	3.79
42020000	2.32
42030000	4.68
42040000	3.12
42050000	3.13
42060000	10.56
42070000	10.06
42080000	7.28
42090000	4.41
42100000	2.25
42110000	5.04
42120000	1.51
42130000	25.82
42140000	4.73
42150000	5.55
42160000	2.74
42170000	3.73
42180000	3.74
42190000	1.53
42200000	5.88
42210000	3.58
42220000	3.25
42230000	5.51
42240000	2.16
42250000	7.21
42260000	1.98
42270000	5.10
42280000	2.40
42290000	6.84
42300000	3.36
42310000	3.85
42320000	3.59
42330000	3.83
42340000	3.18
42350000	3.56
42360000	2.92
42370000	2.87
42380000	2.47
42390000	9.69
42400000	6.94
42410000	3.17
42420000	6.49
42430000	7.64
42440000	2.32
42450000	3.51
42460000	3.25
42470000	8.36
42480000	2.02
42490000	5.45
42500000	3.61
42510000	2.18
42520000	5.22
42530000	5.89
42540000	3.28
42550000	12.14
42560000	2.19
42570000	7.71
42580000	7.33
42590000	4.79
42600000	2.19
42610000	1.90
42620000	6.70
42630000	2.65
42640000	3.66
42650000	4.41
42660000	2.80
42670000	3.45
42680000	6.93
42690000	5.77
42700000	11.37
42710000	7.48
42720000	13.20
42730000	3.50
42740000	7.24
42750000	5.79
42760000	3.53
42770000	5.72
42780000	4.16
42790000	18.74
42800000	6.51
42810000	3.01
42820000	5.95
42830000	14.60
42840000	7.11
42850000	8.65
42860000	25.94
42870000	8.84
42880000	1.62
42890000	6.63
42900000	6.47
42910000	5.19
42920000	3.70
42930000	2.07
42940000	1.94
42950000	7.61
42960000	11.62
42970000	1.68
42980000	4.92
42990000	2.21
43000000	4.28
43010000	3.88
43020000	18.02
43030000	2.23
43040000	4.55
43050000	5.16
43060000	6.58
43070000	5.51
43080000	9.87
43090000	2.51
43100000	1.76
43110000	5.69
43120000	1.57
43130000	14.52
43140000	3.89
43150000	5.33
43160000	7.20
43170000	3.12
43180000	5.28
43190000	5.90
43200000	7.59
43210000	17.90
43220000	6.68
43230000	10.76
43240000	7.21
43250000	9.36
43260000	7.43
43270000	6.16
43280000	11.76
43290000	9.12
43300000	5.56
43310000	4.69
43320000	3.55
43330000	2.39
43340000	48.33
43350000	1.68
43360000	2.85
43370000	4.47
43380000	4.10
43390000	6.55
43400000	4.19
43410000	2.28
43420000	2.53
43430000	4.23
43440000	1.00
43450000	5.87
43460000	1.85
43470000	4.07
43480000	2.85
43490000	6.34
43500000	8.65
43510000	2.33
43520000	2.07
43530000	5.26
43540000	9.07
43550000	3.71
43560000	6.12
43570000	1.63
43580000	1.80
43590000	3.84
43600000	2.23
43610000	2.82
43620000	11.54
43630000	13.86
43640000	58.23
43650000	5.46
43660000	14.10
43670000	10.54
43680000	10.91
43690000	5.43
43700000	5.48
43710000	7.58
43720000	5.43
43730000	9.08
43740000	9.33
43750000	4.47
43760000	5.40
43770000	21.59
43780000	9.89
43790000	3.12
43800000	4.81
43810000	2.42
43820000	3.88
43830000	2.34
43840000	6.39
43850000	5.64
43860000	4.35
43870000	5.51
43880000	7.64
43890000	3.50
43900000	2.26
43910000	4.41
43920000	2.02
43930000	4.48
43940000	2.86
43950000	15.15
43960000	2.76
43970000	12.07
43980000	3.07
43990000	3.66
44000000	3.20
44010000	4.04
44020000	2.93
44030000	7.47
44040000	2.05
44050000	4.07
44060000	5.01
44070000	2.85
44080000	65.60
44090000	12.94
44100000	10.19
44110000	2.36
44120000	8.19
44130000	2.76
44140000	4.68
44150000	3.60
44160000	1.90
44170000	1.50
44180000	8.35
44190000	8.21
44200000	4.77
44210000	10.94
44220000	2.79
44230000	2.86
44240000	2.75
44250000	4.34
44260000	3.30
44270000	13.71
44280000	10.76
44290000	5.93
44300000	4.53
44310000	13.90
44320000	1.64
44330000	1.67
44340000	5.21
44350000	13.02
44360000	3.40
44370000	7.34
44380000	9.93
44390000	13.86
44400000	2.56
44410000	4.28
44420000	7.88
44430000	4.38
44440000	9.75
44450000	11.59
44460000	9.83
44470000	17.24
44480000	25.13
44490000	8.02
44500000	32.50
44510000	15.99
44520000	3.34
44530000	8.54
44540000	5.52
44550000	10.51
44560000	28.79
44570000	4.34
44580000	2.68
44590000	11.08
44600000	4.91
44610000	3.15
44620000	6.48
44630000	7.80
44640000	13.84
44650000	2.26
44660000	1.67
44670000	4.66
44680000	3.78
44690000	4.85
44700000	5.91
44710000	2.92
44720000	2.80
44730000	1.59
44740000	3.49
44750000	5.41
44760000	4.29
44770000	5.09
44780000	6.13
44790000	7.95
44800000	7.63
44810000	2.19
44820000	5.87
44830000	3.61
44840000	5.98
44850000	4.66
44860000	1.72
44870000	2.73
44880000	2.01
44890000	8.29
44900000	3.66
44910000	2.14
44920000	3.82
44930000	2.81
44940000	2.56
44950000	3.75
44960000	5.92
44970000	6.68
44980000	8.03
44990000	5.72
45000000	2.32
45010000	2.07
45020000	2.16
45030000	4.36
45040000	6.27
45050000	7.69
45060000	1.00
45070000	8.61
45080000	3.75
45090000	5.05
45100000	9.00
45110000	12.39
45120000	7.28
45130000	15.38
45140000	2.29
45150000	2.67
45160000	3.48
45170000	3.89
45180000	3.47
45190000	4.43
45200000	2.49
45210000	1.39
45220000	4.27
45230000	3.02
45240000	10.95
45250000	6.73
45260000	2.91
45270000	4.88
45280000	11.49
45290000	4.13
45300000	4.12
45310000	1.72
45320000	8.15
45330000	9.10
45340000	8.59
45350000	5.78
45360000	3.10
45370000	4.32
45380000	2.96
45390000	6.94
45400000	2.93
45410000	7.39
45420000	3.97
45430000	4.98
45440000	2.59
45450000	7.08
45460000	3.55
45470000	3.37
45480000	3.48
45490000	8.49
45500000	15.36
45510000	3.10
45520000	1.63
45530000	12.59
45540000	6.44
45550000	2.21
45560000	3.12
45570000	3.39
45580000	4.15
45590000	2.89
45600000	2.61
45610000	9.62
45620000	7.92
45630000	3.62
45640000	15.31
45650000	4.84
45660000	7.91
45670000	2.43
45680000	2.88
45690000	2.53
45700000	2.55
45710000	2.91
45720000	24.93
45730000	4.75
45740000	2.77
45750000	8.02
45760000	5.29
45770000	2.23
45780000	1.86
45790000	3.33
45800000	3.77
45810000	4.39
45820000	7.76
45830000	3.64
45840000	3.94
45850000	2.37
45860000	2.16
45870000	3.52
45880000	5.98
45890000	5.08
45900000	4.41
45910000	4.06
45920000	2.13
45930000	1.43
45940000	4.64
45950000	3.31
45960000	5.25
45970000	5.00
45980000	5.37
45990000	4.44
46000000	2.81
46010000	2.05
46020000	10.20
46030000	8.63
46040000	3.65
46050000	2.05
46060000	3.13
46070000	2.86
46080000	10.03
46090000	2.22
46100000	6.95
46110000	4.15
46120000	4.65
46130000	1.45
46140000	2.59
46150000	3.91
46160000	1.83
46170000	5.10
46180000	11.59
46190000	5.94
46200000	2.03
46210000	4.08
46220000	2.34
46230000	2.60
46240000	3.97
46250000	4.60
46260000	4.23
46270000	8.70
46280000	2.32
46290000	4.84
46300000	2.42
46310000	1.00
46320000	2.57
46330000	3.97
46340000	2.99
46350000	5.03
46360000	5.88
46370000	2.02
46380000	4.55
46390000	2.21
46400000	4.57
46410000	6.43
46420000	6.49
46430000	4.52
46440000	2.38
46450000	2.70
46460000	3.61
46470000	6.45
46480000	3.67
46490000	7.08
46500000	3.56
46510000	3.34
46520000	2.93
46530000	7.05
46540000	6.68
46550000	6.09
46560000	3.17
46570000	3.62
46580000	5.55
46590000	46.23
46600000	6.54
46610000	6.77
46620000	4.94
46630000	4.04
46640000	3.17
46650000	1.95
46660000	3.74
46670000	2.31
46680000	5.83
46690000	3.95
46700000	6.78
46710000	12.27
46720000	13.51
46730000	3.18
46740000	3.67
46750000	2.69
46760000	4.60
46770000	3.10
46780000	5.07
46790000	10.60
46800000	4.47
46810000	3.04
46820000	4.21
46830000	3.91
46840000	1.40
46850000	9.07
46860000	3.26
46870000	1.55
46880000	3.77
46890000	7.82
46900000	9.75
46910000	1.91
46920000	3.89
46930000	3.87
46940000	3.57
46950000	8.19
46960000	2.34
46970000	1.88
46980000	10.97
46990000	1.89
47000000	21.89
47010000	7.27
47020000	14.40
47030000	8.25
47040000	7.98
47050000	2.31
47060000	8.86
47070000	10.37
47080000	3.89
47090000	1.73
47100000	4.01
47110000	2.84
47120000	2.73
47130000	2.40
47140000	3.39
47150000	1.53
47160000	2.55
47170000	5.86
47180000	8.02
47190000	4.28
47200000	3.23
47210000	6.69
47220000	3.08
47230000	5.70
47240000	3.78
47250000	1.79
47260000	2.13
47270000	4.26
47280000	5.60
47290000	5.32
47300000	6.14
47310000	6.71
47320000	2.13
47330000	5.78
47340000	2.57
47350000	4.93
47360000	2.54
47370000	4.19
47380000	2.08
47390000	4.88
47400000	2.75
47410000	2.29
47420000	2.12
47430000	4.38
47440000	2.58
47450000	2.71
47460000	15.60
47470000	2.24
47480000	3.73
47490000	6.27
47500000	8.40
47510000	5.54
47520000	2.57
47530000	5.95
47540000	1.54
47550000	4.25
47560000	7.53
47570000	2.72
47580000	4.57
47590000	3.20
47600000	3.05
47610000	6.50
47620000	3.80
47630000	2.51
47640000	13.57
47650000	4.68
47660000	1.66
47670000	3.29
47680000	3.41
47690000	2.24
47700000	1.81
47710000	5.61
47720000	3.53
47730000	4.73
47740000	3.20
47750000	4.61
47760000	5.54
47770000	5.39
47780000	3.69
47790000	3.82
47800000	1.47
47810000	4.58
47820000	3.11
47830000	3.57
47840000	5.84
47850000	2.74
47860000	10.62
47870000	8.16
47880000	1.78
47890000	3.40
47900000	7.18
47910000	7.95
47920000	7.04
47930000	1.37
47940000	16.56
47950000	2.20
47960000	3.49
47970000	2.94
47980000	3.23
47990000	6.96
48000000	9.02
48010000	7.32
48020000	5.15
48030000	5.12
48040000	2.80
48050000	2.68
48060000	2.10
48070000	2.76
48080000	4.74
48090000	26.02
48100000	5.72
48110000	2.78
48120000	3.03
48130000	3.74
48140000	5.27
48150000	8.07
48160000	5.74
48170000	3.35
48180000	7.36
48190000	2.31
48200000	4.52
48210000	4.75
48220000	3.12
48230000	12.97
48240000	2.35
48250000	26.20
48260000	4.83
48270000	8.66
48280000	3.58
48290000	4.94
48300000	1.32
48310000	7.55
48320000	5.50
48330000	5.77
48340000	2.01
48350000	6.85
48360000	10.02
48370000	6.25
48380000	5.22
48390000	3.44
48400000	3.78
48410000	2.65
48420000	5.89
48430000	4.98
48440000	1.80
48450000	6.75
48460000	5.68
48470000	2.10
48480000	2.78
48490000	4.06
48500000	2.98
48510000	3.09
48520000	5.17
48530000	2.71
48540000	2.91
48550000	6.59
48560000	2.56
48570000	13.39
48580000	2.79
48590000	2.66
48600000	2.32
48610000	7.14
48620000	7.13
48630000	22.55
48640000	7.96
48650000	2.96
48660000	3.75
48670000	3.32
48680000	4.50
48690000	8.22
48700000	7.43
48710000	5.36
48720000	2.98
48730000	9.76
48740000	3.09
48750000	20.05
48760000	3.68
48770000	3.49
48780000	20.50
48790000	2.68
48800000	6.04
48810000	1.53
48820000	5.79
48830000	17.57
48840000	6.43
48850000	4.46
48860000	2.99
48870000	4.69
48880000	5.41
48890000	4.83
48900000	4.03
48910000	47.67
48920000	5.75
48930000	2.92
48940000	6.22
48950000	11.28
48960000	10.02
48970000	18.09
48980000	7.02
48990000	1.63
49000000	3.94
49010000	15.79
49020000	6.06
49030000	5.49
49040000	4.22
49050000	8.63
49060000	3.04
49070000	6.83
49080000	3.54
49090000	3.54
49100000	2.58
49110000	12.90
49120000	4.99
49130000	1.86
49140000	10.45
49150000	2.90
49160000	2.22
49170000	10.85
49180000	6.51
49190000	10.21
49200000	5.95
49210000	4.78
49220000	6.77
49230000	4.43
49240000	5.29
49250000	4.88
49260000	1.26
49270000	6.23
49280000	8.38
49290000	3.11
49300000	2.73
49310000	5.68
49320000	13.36
49330000	13.61
49340000	5.85
49350000	1.89
49360000	3.93
49370000	13.27
49380000	20.16
49390000	2.06
49400000	6.56
49410000	3.37
49420000	5.40
49430000	3.47
49440000	6.40
49450000	7.54
49460000	4.12
49470000	2.68
49480000	3.57
49490000	4.01
49500000	3.66
49510000	2.22
49520000	8.05
49530000	2.54
49540000	3.24
49550000	2.62
49560000	3.31
49570000	3.74
49580000	1.47
49590000	3.32
49600000	6.47
49610000	3.38
49620000	2.28
49630000	2.17
49640000	3.93
49650000	2.60
49660000	4.68
49670000	13.21
49680000	13.09
49690000	2.75
49700000	1.59
49710000	1.82
49720000	2.72
49730000	3.25
49740000	8.26
49750000	2.53
49760000	3.17
49770000	8.29
49780000	3.87
49790000	6.28
49800000	8.05
49810000	12.03
49820000	12.68
49830000	4.04
49840000	6.64
49850000	4.09
49860000	14.90
49870000	5.07
49880000	3.61
49890000	4.68
49900000	3.15
49910000	22.64
49920000	2.04
49930000	2.06
49940000	2.29
49950000	8.62
49960000	13.07
49970000	2.40
49980000	5.37
49990000	7.97
50000000	3.40
50010000	1.54
50020000	3.42
50030000	9.49
50040000	5.07
50050000	13.05
50060000	1.61
50070000	3.22
50080000	9.39
50090000	6.92
50100000	8.30
50110000	5.29
50120000	6.01
50130000	7.01
50140000	2.33
50150000	18.87
50160000	8.93
50170000	7.89
50180000	4.02
50190000	9.47
50200000	9.46
50210000	12.24
50220000	2.31
50230000	3.13
50240000	7.88
50250000	5.01
50260000	4.84
50270000	3.11
50280000	11.85
50290000	21.04
50300000	2.62
50310000	7.32
50320000	10.63
50330000	2.86
50340000	5.47
50350000	8.72
50360000	4.23
50370000	9.90
50380000	2.20
50390000	6.33
50400000	4.27
50410000	12.95
50420000	9.91
50430000	24.11
50440000	7.39
50450000	23.29
50460000	9.92
50470000	7.10
50480000	2.89
50490000	7.30
50500000	8.13
50510000	18.83
50520000	10.84
50530000	5.32
50540000	2.87
50550000	10.27
50560000	4.97
50570000	8.29
50580000	8.77
50590000	47.96
50600000	3.13
50610000	2.21
50620000	3.13
50630000	2.05
50640000	1.76
50650000	2.56
50660000	6.33
50670000	5.01
50680000	8.00
50690000	27.77
50700000	3.19
50710000	28.06
50720000	9.19
50730000	7.72
50740000	12.01
50750000	5.05
50760000	1.92
50770000	4.43
50780000	4.69
50790000	5.20
50800000	4.05
50810000	6.82
50820000	2.47
50830000	3.48
50840000	12.67
50850000	2.37
50860000	4.28
50870000	7.09
50880000	11.70
50890000	2.05
50900000	11.56
50910000	16.75
50920000	6.95
50930000	7.68
50940000	3.45
50950000	2.83
50960000	4.24
50970000	4.95
50980000	6.22
50990000	16.80
51000000	7.69
51010000	2.99
51020000	14.90
51030000	4.56
51040000	7.81
51050000	10.99
51060000	2.99
51070000	4.20
51080000	4.64
51090000	4.60
51100000	1.45
51110000	16.26
51120000	1.95
51130000	7.00
51140000	2.84
51150000	2.08
51160000	5.79
51170000	2.60
51180000	2.73
51190000	10.15
51200000	2.08
51210000	2.88
51220000	2.44
51230000	3.55
51240000	7.09
51250000	6.36
51260000	6.09
51270000	4.97
51280000	2.11
51290000	3.01
51300000	3.79
51310000	4.10
51320000	2.94
51330000	4.78
51340000	7.46
51350000	6.33
51360000	4.51
51370000	4.50
51380000	2.87
51390000	2.56
51400000	3.98
51410000	1.77
51420000	4.35
51430000	10.83
51440000	6.49
51450000	1.60
51460000	5.39
51470000	3.35
51480000	4.92
51490000	1.54
51500000	3.77
51510000	8.64
51520000	12.65
51530000	7.54
51540000	3.54
51550000	4.33
51560000	3.01
51570000	6.82
51580000	9.17
51590000	8.44
51600000	8.30
51610000	4.18
51620000	15.59
51630000	15.72
51640000	2.13
51650000	3.55
51660000	4.48
51670000	8.47
51680000	17.91
51690000	1.64
51700000	3.12
51710000	4.79
51720000	8.17
51730000	3.59
51740000	9.29
51750000	6.19
